x1,y1,z1,f1,x2,y2,z2,f2,x3,y3,z3,f3,x4,y4,z4,f4,x5,y5,z5,f5
6.440614,-9.901065,16.35861,24910972_penghu_airport_to_taichung_airport.csv,4.459809,-11.802915,6.766355,24910279_manila_ninoy_aquino_international_airport_to_cagayan_de_oro_laguindingan_airport.csv,-5.8427935,18.961748,-14.559458,,8.917439,-16.984327,-5.3859015,24910d6b_wanzhou_wuqiao_airport_to_zhuhai_jinwan_airport.csv,,,,
-11.265607,-0.8926492,8.942124,24911945_imperial_county_airport_to_imperial_county_airport.csv,20.849215,1.6246449,2.8045473,24912954_dubai_international_airport_to_trivandrum_international_airport.csv,8.525276,12.587529,2.6379087,,-10.589117,-12.04717,-5.4151387,24911115_xiamen_gaoqi_international_airport_to_guangzhou_baiyun_international_airport.csv,,,,
3.4685903,5.929889,21.37403,24913dd0_le_touquet_cote_d'opale_airport_to_le_touquet_cote_d'opale_airport.csv,14.21495,1.2766181,12.186432,249105f1_hong_kong_international_airport_to_dubai_world_central_international_airport.csv,-8.606272,14.304583,-13.429617,,-8.021443,-16.76772,8.183193,24913382_coffs_harbour_airport_to_port_macquarie_airport.csv,,,,
1.9993458,7.1247425,21.225004,249110d0_wewak_airport_to_port_moresby_jacksons_international_airport.csv,20.381212,-10.470651,3.9013112,24911fdb_salvador_international_airport_to_campinas_viracopos_international_airport.csv,12.552413,17.138752,-1.6382341,,-15.1848755,-15.447626,2.6481385,24911889_jeju_international_airport_to_yeosu_airport.csv,,,,
8.053349,1.3100142,23.146364,24910311_gold_coast_airport_to_brisbane_airport.csv,-5.7030783,-3.650206,-22.44099,24912520_changchun_longjia_international_airport_to_linfen_qiaoli_airport.csv,9.82271,18.593864,1.1164666,,-2.6088705,-20.24921,-1.0387212,24911754_dalian_zhoushuizi_international_airport_to_zhengzhou_xinzheng_international_airport.csv,,,,
-17.634047,2.7804713,7.454503,2491114a_bankstown_airport_to_bankstown_airport.csv,15.310987,-1.7852576,5.5405025,24913f5c_memphis_international_airport_to_los_angeles_international_airport.csv,-7.8181915,16.37613,-6.5161834,,-8.670621,-10.298038,-5.568153,24913730_cheongju_international_airport_to_jeju_international_airport.csv,,,,
3.5627165,-10.901488,18.461637,2491166e_grand_junction_regional_airport_to_montrose_regional_airport.csv,3.849282,-7.494645,-13.15966,2491380a_urumqi_diwopu_international_airport_to_yinchuan_hedong_international_airport.csv,1.7890371,17.381021,-17.391401,,-17.242514,-13.930261,7.237245,249132ae_sylt_airport_to_hamburg_airport.csv,,,,
-3.4803612,-14.257681,17.234787,2491223e_oslo_sandefjord_airport_to_roros_airport.csv,15.422716,-3.6092997,-2.6287906,249132a0_amsterdam_schiphol_airport_to_copenhagen_airport.csv,-8.644096,14.715884,-8.356788,,-14.036495,-11.685084,-8.163843,2491361b_tunis_carthage_international_airport_to_cagliari_elmas_airport.csv,,,,
4.507306,-16.500582,16.222284,249102dc_omaha_eppley_airfield_to_denver_centennial_airport.csv,3.1527424,-4.281053,-15.837485,24910dac_taiyuan_wusu_international_airport_to_hangzhou_xiaoshan_international_airport.csv,10.403658,15.969297,1.8114417,,5.061241,-16.837543,-15.330139,249128ea_lanzhou_zhongchuan_international_airport_to_dunhuang_airport.csv,,,,
-11.51618,6.924264,13.689904,2491069d_zamboanga_international_airport_to_cotabato_awang_airport.csv,20.589874,3.6064923,4.3678017,2491259a_kuala_lumpur_international_airport_to_taiwan_taoyuan_international_airport.csv,2.3711216,24.560806,-6.0862894,,-14.520564,-9.673868,-0.23303097,24910ce7_male_velana_international_airport_to_kadhdhoo_airport.csv,,,,
-2.1119196,9.321447,11.399272,24912bc9_dusseldorf_monchengladbach_airport_to_frankfurt_hahn_airport.csv,-2.0174613,1.911313,3.4856355,24912d80_rome_leonardo_da_vinci_fiumicino_airport_to_catania_fontanarossa_airport.csv,-7.9978867,11.518017,-14.882467,,-0.4450412,-24.541862,3.9324548,24912286_seoul_gimpo_international_airport_to_jeju_international_airport.csv,,,,
-5.903172,3.84004,15.727569,24910b57_hong_kong_international_airport_to_shun_tak_heliport.csv,5.206585,-4.440663,-0.35954893,24912d17_addis_ababa_bole_airport_to_zanzibar_abeid_amani_karume_international_airport.csv,-5.531729,19.27146,-14.605488,,-3.1600585,-20.857199,1.5619198,2491074d_nanchang_changbei_international_airport_to_guangzhou_baiyun_international_airport.csv,,,,
-3.744502,-12.378054,13.401446,249118a7_nelson_airport_to_wellington_international_airport.csv,1.4255834,-5.8748026,-13.679309,24910a2d_guilin_liangjiang_international_airport_to_shanghai_pudong_international_airport.csv,-8.738724,12.246557,-13.792844,,-10.010507,-13.97144,-4.794574,24911544_nanchong_gaoping_airport_to_huizhou_pingtan_airport.csv,,,,
0.31382692,-17.191643,16.883282,24913933_burnie_airport_to_launceston_airport.csv,3.397189,5.235901,2.1834748,2491339b_shenyang_taoxian_international_airport_to_yancheng_nanyang_airport.csv,-5.661795,20.693142,-8.222312,,-9.602555,-17.086344,-8.559296,2491197e_bergen_flesland_airport_to_kristiansund_kvernberget_airport.csv,,,,
7.2801905,-5.989127,20.229485,249116d0_las_cruces_international_airport_to_las_cruces_international_airport.csv,-2.5956457,1.1746548,-8.434781,249127c8_da_lat_lien_khuong_airport_to_hanoi_noi_bai_international_airport.csv,-2.731704,23.086782,-11.950577,,5.5905766,-18.528189,-5.058872,24910690_tianjin_binhai_international_airport_to_chengde_puning_airport.csv,,,,
6.656442,0.9363253,22.836662,249127a5_debrecen_international_airport_to_debrecen_international_airport.csv,19.001001,4.2312913,13.416136,24912f0b_chicago_o'hare_international_airport_to_anchorage_ted_stevens_international_airport.csv,-4.2882977,10.499828,-17.191868,,9.787052,-17.1177,-4.6766667,24913e0d_shiyan_wudangshan_airport_to_shenzhen_bao'an_international_airport.csv,,,,
-1.7005635,7.8649144,17.910908,24911b14_bucharest_aurel_vlaicu_airport_to_brasov_airport.csv,20.239891,4.0163436,3.6884341,249114d1_bangkok_suvarnabhumi_airport_to_shanghai_pudong_international_airport.csv,-6.642442,19.116241,-13.005055,,7.782057,-18.926743,-6.8396206,249112b4_nanchang_changbei_international_airport_to_beihai_fucheng_airport.csv,,,,
-0.30104604,-17.178768,17.13006,24913c6a_st._gallen_altenrhein_airport_to_st._gallen_altenrhein_airport.csv,-5.609109,-0.66523165,-9.35689,24910599_logan_cache_airport_to_phoenix_mesa_gateway_airport.csv,1.8571377,21.352623,0.5742019,,2.2136974,-13.412813,-3.1147943,249121e0_jinan_yaoqiang_international_airport_to_xiamen_gaoqi_international_airport.csv,,,,
8.141906,3.7664459,21.494549,24912889_st._gallen_altenrhein_airport_to_zurich_airport.csv,-0.27481678,1.8562956,4.1850243,249101ad_phoenix_sky_harbor_international_airport_to_denver_international_airport.csv,7.6487937,16.945702,3.1637044,,-11.015566,-12.825501,-8.044878,24912cfb_sudbury_airport_to_thunder_bay_international_airport.csv,,,,
4.523806,5.5612826,21.331219,249117ec_cairns_airport_to_mareeba_airport.csv,4.7703576,2.9712596,3.7316563,24913faa_zhanjiang_airport_to_nanjing_lukou_international_airport.csv,-8.841072,13.524595,-13.182275,,5.2636867,-15.419163,-10.901112,2491227f_yinchuan_hedong_international_airport_to_shiyan_wudangshan_airport.csv,,,,
6.3108726,-0.1668501,21.798388,24912cd6_olbia_costa_smeralda_airport_to_alghero_fertilia_airport.csv,3.6909432,-1.783116,8.837476,24910703_shanghai_pudong_international_airport_to_chengdu_shuangliu_international_airport.csv,12.359631,16.02216,-7.241512,,-15.657737,-10.546895,1.7350106,24912bdf_srinagar_airport_to_jammu_airport.csv,,,,
-4.602073,-15.018454,14.351418,249103f4_tucson_international_airport_to_visalia_municipal_airport.csv,18.814804,1.5880674,-9.620436,2491002d_tokyo_haneda_international_airport_to_matsuyama_airport.csv,5.518059,24.129248,-6.0119715,,-12.706616,-11.161889,10.992165,249111c6_alice_springs_airport_to_tennant_creek_airport.csv,,,,
-0.03274922,-17.020494,19.11903,249127ea_taitung_airport_to_taipei_songshan_airport.csv,-6.084834,-7.610464,-20.718588,24910b37_hangzhou_xiaoshan_international_airport_to_tianshui_maijishan_airport.csv,5.907306,20.548231,2.0747092,,4.68917,-11.809737,-0.94566584,2491600f_alton_st._louis_regional_airport_to_davenport_municipal_airport.csv,,,,
8.152019,1.1168637,19.161072,2491310a_essen_mulheim_airport_to_dortmund_airport.csv,22.148457,12.6566,2.6529899,24910645_ahmedabad_international_airport_to_varanasi_international_airport.csv,0.83207285,20.570082,0.8602185,,9.790838,-17.827265,-6.807451,249101e1_hefei_xinqiao_international_airport_to_chengdu_shuangliu_international_airport.csv,,,,
7.723733,-4.516465,23.042694,249114f0_ogden_hinckley_airport_to_ogden_hinckley_airport.csv,-0.9255741,8.754901,-4.3407593,2491200c_beijing_daxing_international_airport_to_lanzhou_zhongchuan_international_airport.csv,-2.3517547,22.812151,-12.994532,,-18.17231,-13.3887415,6.9059596,24910989_sylhet_osmani_international_airport_to_dhaka_shahjalal_international_airport.csv,,,,
-10.809445,0.2573945,9.544124,24911941_melbourne_moorabbin_airport_to_melbourne_moorabbin_airport.csv,18.383852,-0.24073838,-8.492686,24911b4e_delhi_indira_gandhi_international_airport_to_surat_airport.csv,-1.0368997,24.061266,-9.207718,,0.6919831,-24.8951,3.2147293,24912a0e_busan_gimhae_international_airport_to_seoul_gimpo_international_airport.csv,,,,
-1.4431641,7.1325603,19.154606,24911427_cleveland_burke_lakefront_airport_to_akron_canton_airport.csv,-2.059478,-5.8682947,6.038115,2491194b_nice_cote_d'azur_airport_to_paris_charles_de_gaulle_airport.csv,11.799566,12.97776,-5.8931823,,-8.958428,-8.421708,-3.3217297,24912263_ardabil_airport_to_tehran_mehrabad_international_airport.csv,,,,
8.440736,-1.5619806,20.10142,249128d0_milikapiti_snake_bay_airport_to_darwin_international_airport.csv,26.088892,6.408804,-4.5561767,249115ce_vitoria_airport_to_murcia_corvera_international_airport.csv,1.3426358,24.559084,-8.990634,,5.978935,-8.438645,-4.850458,24912564_xi'an_xianyang_international_airport_to_changsha_huanghua_international_airport.csv,,,,
-2.8393614,10.185073,13.3362465,249130d5_dusseldorf_monchengladbach_airport_to_dusseldorf_international_airport.csv,-0.24309367,7.3015723,-3.5447016,249124c1_xi'an_xianyang_international_airport_to_kunming_changshui_international_airport.csv,11.059848,11.573952,-4.369863,,-9.137337,-8.172755,-2.522417,24912944_soyo_airport_to_luanda_quatro_de_fevereiro_airport.csv,,,,
5.631483,5.7671,20.695854,24912cea_ljungbyhed_airport_to_angelholm_helsingborg_airport.csv,16.33738,3.0655758,12.910801,24911128_anchorage_ted_stevens_international_airport_to_chicago_o'hare_international_airport.csv,-5.5841203,17.882343,-2.8658059,,-16.862795,-15.474993,2.0048258,24913e1e_amami_airport_to_kagoshima_airport.csv,,,,
2.5250533,-12.738635,19.428875,249102c7_logan_cache_airport_to_logan_cache_airport.csv,24.002977,9.763403,-0.19605118,24912d1d_brussels_south_charleroi_airport_to_dublin_airport.csv,-9.038488,13.128933,-11.442464,,0.45530888,-16.575182,-2.349487,24911239_kunming_changshui_international_airport_to_changsha_huanghua_international_airport.csv,,,,
6.088679,-9.878458,16.290539,24911cda_matsu_beigan_airport_to_taipei_songshan_airport.csv,4.361402,4.092646,-0.87944484,24913a57_karamay_airport_to_aksu_airport.csv,5.932465,13.644424,-15.4891815,,7.107647,-13.219618,-10.504931,24910179_changsha_huanghua_international_airport_to_hohhot_baita_international_airport.csv,,,,
-12.152013,-0.18829097,9.420829,2491146a_imperial_county_airport_to_imperial_county_airport.csv,18.301548,1.9723114,2.6119983,24912100_istanbul_airport_to_maastricht_aachen_airport.csv,12.078652,18.53237,-7.5894465,,-7.9428267,-21.72583,-5.016279,24911892_khon_kaen_airport_to_bangkok_don_mueang_international_airport.csv,,,,
2.66807,9.279919,15.048517,24912169_aberdeen_international_airport_to_aberdeen_international_airport.csv,23.456171,13.834488,2.1501217,24910d67_bangkok_suvarnabhumi_airport_to_hanoi_noi_bai_international_airport.csv,-1.8566308,23.107756,-12.736038,,1.2452487,-12.9415455,-0.44434562,24912272_zhangjiakou_ningyuan_airport_to_shijiazhuang_zhengding_international_airport.csv,,,,
3.3334517,-15.154321,15.669742,249137c4_alicante_airport_to_alicante_airport.csv,4.8988237,3.0435183,7.449223,2491089b_los_angeles_international_airport_to_guadalajara_international_airport.csv,4.330126,10.771121,-14.908363,,-0.9276809,-22.749537,-0.8468812,24910fd8_qingdao_liuting_international_airport_to_nanjing_lukou_international_airport.csv,,,,
1.6535944,9.275615,16.927584,24913287_bielefeld_airport_to_paderborn_lippstadt_airport.csv,24.52658,11.066795,-0.37496558,249115a0_bratislava_m._r._stefanik_airport_to_nice_cote_d'azur_airport.csv,-2.9803023,22.47192,-13.0917845,,-13.718825,-15.080631,-6.2410793,24912e1d_abadan_airport_to_shiraz_international_airport.csv,,,,
-7.702129,7.579613,20.500387,24912e7d_cologne_bonn_airport_to_frankfurt_hahn_airport.csv,5.9389324,-3.9939826,7.6625986,24911510_chongqing_jiangbei_international_airport_to_urumqi_diwopu_international_airport.csv,0.5193072,24.28916,-10.264484,,-7.802007,-15.834187,-7.9255605,24911225_mangalore_airport_to_bengaluru_kempegowda_international_airport.csv,,,,
-2.1069243,9.281141,11.482499,24913f78_dortmund_airport_to_enschede_twenthe_airport.csv,20.437634,3.6670244,4.413932,2491243f_kuala_lumpur_international_airport_to_taiwan_taoyuan_international_airport.csv,2.1774478,21.24085,0.83696705,,4.646094,-15.918193,-10.634422,249125a6_shaoyang_wugang_airport_to_zhengzhou_xinzheng_international_airport.csv,,,,
-4.2525153,-12.63562,12.564378,24911aed_kaohsiung_international_airport_to_kinmen_airport.csv,16.672174,2.2952557,-2.6726906,249116b1_bengaluru_kempegowda_international_airport_to_allahabad_airport.csv,-2.2784624,20.547619,-15.714513,,-2.6802628,-20.33175,-0.62252045,249119ff_guilin_liangjiang_international_airport_to_yibin_caiba_airport.csv,,,,
1.1595398,4.8463707,22.596106,2491285a_burbank_bob_hope_airport_to_los_angeles_whiteman_airport.csv,1.1019664,10.977842,-3.6039147,24910693_jinan_yaoqiang_international_airport_to_nanning_wuxu_international_airport.csv,6.1355934,23.178328,-2.372288,,13.989903,-14.820484,-12.766717,249126a5_jeju_international_airport_to_seoul_gimpo_international_airport.csv,,,,
-0.15278627,-17.154041,17.318655,24912598_amakusa_airport_to_fukuoka_airport.csv,2.386681,-3.1925595,-0.13278627,2491148b_shenzhen_bao'an_international_airport_to_xi'an_xianyang_international_airport.csv,3.4036508,16.281612,-17.12155,,1.9683725,-22.080175,-7.8192234,24913d5f_osaka_international_airport_to_niigata_airport.csv,,,,
1.4838711,8.667053,16.921812,24913226_den_helder_airport_to_den_helder_airport.csv,17.514389,1.1904074,-7.7839622,24912ea1_dubai_international_airport_to_riyadh_king_khalid_international_airport.csv,-3.2465262,12.609403,-17.643673,,4.6187525,-11.37346,-1.1628472,24910e31_linfen_qiaoli_airport_to_yinchuan_hedong_international_airport.csv,,,,
2.5938005,9.177356,15.145407,249135ca_bergen_flesland_airport_to_bergen_flesland_airport.csv,4.795309,-4.6369066,7.644965,24912f95_madrid_barajas_airport_to_milan_malpensa_airport.csv,8.881459,13.869054,-12.767761,,3.838843,-20.719536,-5.879243,24913230_guangzhou_baiyun_international_airport_to_liupanshui_yuezhao_airport.csv,,,,
-11.833748,2.9021337,12.855243,24913e5a_toussus-le-noble_airport_to_paris_le_bourget_airport.csv,6.466451,-4.388807,7.5843487,24912ca4_yinchuan_hedong_international_airport_to_urumqi_diwopu_international_airport.csv,6.5860543,23.256142,-10.308848,,9.083749,-11.957498,-9.45967,24911a78_nanjing_lukou_international_airport_to_dalian_zhoushuizi_international_airport.csv,,,,
-3.2128477,7.651487,16.559874,24911f06_fort_lauderdale_hollywood_international_airport_to_miami_opa_locka_executive_airport.csv,14.769202,2.0254822,9.480195,24910d11_boston_logan_international_airport_to_los_angeles_international_airport.csv,11.842237,17.795109,-8.793284,,10.249332,-16.277666,-18.642595,2491001e_taiwan_taoyuan_international_airport_to_xiamen_gaoqi_international_airport.csv,,,,
-0.67883384,3.9022381,17.609365,24911eed_obihiro_tokachi_airport_to_obihiro_tokachi_airport.csv,3.7932992,-0.51236075,-15.400938,24911c2c_chengdu_shuangliu_international_airport_to_panzhihua_bao'angong_airport.csv,10.664956,21.037071,-5.8219633,,-1.8282002,-20.001566,-1.6613171,24910795_yantai_penglai_international_airport_to_zhengzhou_xinzheng_international_airport.csv,,,,
-0.923609,3.7374535,17.288576,24910869_obihiro_tokachi_airport_to_obihiro_tokachi_airport.csv,5.0828786,-2.0788205,-15.86706,249110d3_beijing_capital_international_airport_to_hangzhou_xiaoshan_international_airport.csv,10.416459,20.887133,-3.0876188,,-15.294686,-10.137918,0.33820364,2491163f_buon_ma_thuot_airport_to_ho_chi_minh_city_international_airport.csv,,,,
-6.1474524,3.8222864,16.224798,2491100d_caloundra_airport_to_caloundra_airport.csv,-0.6622686,1.4577893,-6.503935,24911a5b_shijiazhuang_zhengding_international_airport_to_quanzhou_jinjiang_airport.csv,1.8847378,23.810453,-12.2498665,,13.601863,-12.809866,-12.163474,2491162a_ishigaki_new_airport_to_naha_airport.csv,,,,
-6.660845,11.8207655,11.157346,24912036_oslo_sandefjord_airport_to_oslo_moss_rygge_airport.csv,18.20977,-4.1009765,5.320569,24910e55_perth_airport_to_christmas_island_airport.csv,11.939881,13.368334,-6.166856,,10.299691,-17.479923,-17.997272,24911ab4_seoul_gimpo_international_airport_to_jeju_international_airport.csv,,,,
7.3623624,-4.414229,23.24457,24910b55_redmond_municipal_airport_to_redmond_municipal_airport.csv,2.6440055,-2.046442,8.045527,24910537_hangzhou_xiaoshan_international_airport_to_mianyang_nanjiao_airport.csv,-4.7503467,8.364849,-15.731861,,-6.008949,-21.652164,-5.203368,2491312f_xi'an_xianyang_international_airport_to_yinchuan_hedong_international_airport.csv,,,,
8.056238,-3.6335475,18.549673,24915010_basel_mulhouse-freiburg_euroairport_to_basel_mulhouse-freiburg_euroairport.csv,0.828833,-0.77240145,-1.0316613,249106cc_nanjing_lukou_international_airport_to_guangzhou_baiyun_international_airport.csv,4.2864966,16.518879,3.7791333,,-12.413522,-14.446826,-5.443589,2491240a_dalian_zhoushuizi_international_airport_to_beijing_capital_international_airport.csv,,,,
7.9010105,3.582251,18.337395,249121b0_northeastern_regional_airport_to_raleigh-durham_international_airport.csv,0.8555854,-5.5326715,8.195226,24912da4_zhengzhou_xinzheng_international_airport_to_guiyang_longdongbao_international_airport.csv,-5.037932,19.760155,-3.4815896,,-8.693254,-19.980536,-4.825227,249109e3_dalian_zhoushuizi_international_airport_to_jinan_yaoqiang_international_airport.csv,,,,
6.3466225,-9.793328,15.648239,24913f79_toussus-le-noble_airport_to_paris_beauvais-tille_airport.csv,-6.340522,-6.2652245,-23.081022,249139bf_hangzhou_xiaoshan_international_airport_to_kunming_changshui_international_airport.csv,8.544817,12.506232,2.5877383,,6.866725,-13.777606,-11.118239,24912c19_shijiazhuang_zhengding_international_airport_to_hangzhou_xiaoshan_international_airport.csv,,,,
7.3018208,-5.4525704,15.437566,2491385a_longyearbyen_svalbard_airport_to_longyearbyen_svalbard_airport.csv,16.885008,-4.972744,-0.098547995,249121ba_guatemala_city_la_aurora_international_airport_to_miami_international_airport.csv,5.3086157,17.139858,-16.331932,,-13.694045,-10.802309,-6.9497776,24912ecc_warsaw_chopin_airport_to_warsaw_chopin_airport.csv,,,,
0.06154218,-17.695848,17.303585,24910977_st_george_airport_to_toowoomba_brisbane_west_wellcamp_airport.csv,-0.33923468,3.7069116,5.7896504,24910495_ho_chi_minh_city_international_airport_to_hanoi_noi_bai_international_airport.csv,6.6070585,13.052565,3.148396,,-19.626974,-14.524916,7.3912992,249118ea_chennai_international_airport_to_tuticorin_airport.csv,,,,
-3.1151228,-13.981004,16.721035,24912ed5_ibiza_airport_to_palma_de_mallorca_airport.csv,-6.859673,-5.4293447,-22.34381,24912a99_yangzhou_taizhou_airport_to_chengdu_shuangliu_international_airport.csv,-4.561292,17.52592,-16.584942,,-11.11826,-12.701194,-8.112921,24910580_puerto_montt_el_tepual_airport_to_santiago_international_airport.csv,,,,
-6.1716332,-12.549665,9.856792,2491351f_marseille_provence_airport_to_montpellier_mediterranee_airport.csv,-6.762261,-0.87753224,-8.396068,2491050e_srinagar_airport_to_delhi_indira_gandhi_international_airport.csv,12.615577,14.808465,-4.590809,,1.4507103,-19.914024,-4.208146,24911eae_guiyang_longdongbao_international_airport_to_zhanjiang_airport.csv,,,,
8.209358,0.052119575,23.150251,2491082e_gold_coast_airport_to_grafton_clarence_valley_regional_airport.csv,6.7499895,3.5074897,6.5063286,2491054c_nanning_wuxu_international_airport_to_tianjin_binhai_international_airport.csv,4.560063,20.339375,2.269338,,-10.379773,-11.867834,10.064181,24913928_surat_airport_to_bengaluru_kempegowda_international_airport.csv,,,,
-2.9443552,-13.722914,16.641722,24912419_kagoshima_airport_to_yakushima_airport.csv,-2.3053114,-3.6175194,6.1174035,24911d22_hanoi_noi_bai_international_airport_to_ho_chi_minh_city_international_airport.csv,-7.304625,13.684796,-15.815211,,5.1847644,-7.9563923,-4.4060345,2491140d_zhengzhou_xinzheng_international_airport_to_guangzhou_baiyun_international_airport.csv,,,,
-18.170506,-3.8543947,3.330986,249128fc_hultsfred_airport_to_hultsfred_airport.csv,-7.622462,0.88134396,-9.292683,249106c9_geraldton_airport_to_perth_airport.csv,-5.8052917,12.610074,-16.951485,,-5.6815834,-21.888573,-1.4269682,24911756_oslo_sandefjord_airport_to_trondheim_vaernes_airport.csv,,,,
1.0706093,7.895527,22.024702,24912eef_memmingen_airport_to_stuttgart_airport.csv,22.839472,13.366356,0.7094507,2491110d_brussels_airport_to_geneva_international_airport.csv,8.595276,12.968027,-12.562624,,6.119682,-20.422459,1.0484761,24911ba2_seoul_gimpo_international_airport_to_busan_gimhae_international_airport.csv,,,,
7.9362507,-3.8460162,17.353731,24910d68_nagoya_komaki_airport_to_nagoya_komaki_airport.csv,19.09048,-9.437033,4.4709587,24913817_seoul_incheon_international_airport_to_taiwan_taoyuan_international_airport.csv,7.7431455,10.592411,-11.275287,,1.5380048,-17.929579,-2.0855,24912912_chongqing_jiangbei_international_airport_to_nanchang_changbei_international_airport.csv,,,,
5.293498,0.035998132,21.133463,249127c5_kandahar_airport_to_kandahar_airport.csv,8.250628,-11.632486,7.9821167,249107bb_ho_chi_minh_city_international_airport_to_hanoi_noi_bai_international_airport.csv,-8.986641,13.722657,-12.0287485,,6.057514,-18.285563,0.34008178,24911370_yuzhno-sakhalinsk_airport_to_iturup_island_airport.csv,,,,
-1.4601839,4.8317404,18.736637,24913a6f_cleveland_burke_lakefront_airport_to_akron_fulton_international_airport.csv,6.178648,-7.672501,4.125816,249105c6_guiyang_longdongbao_international_airport_to_shanghai_hongqiao_international_airport.csv,12.174993,15.571143,-7.826935,,8.541334,-13.32517,-15.5787735,24911571_tehran_mehrabad_international_airport_to_kish_international_airport.csv,,,,
2.5258322,5.491524,22.388723,249110f7_nagoya_komaki_airport_to_nagoya_komaki_airport.csv,2.1115792,-2.6287494,0.19100073,24913abd_zhuhai_jinwan_airport_to_xi'an_xianyang_international_airport.csv,-2.973083,22.898224,-12.121794,,-16.93629,-15.892408,1.9797179,2491136f_christchurch_international_airport_to_wellington_international_airport.csv,,,,
1.8996321,-9.89033,18.665144,2491370a_kathmandu_tribhuvan_international_airport_to_kathmandu_tribhuvan_international_airport.csv,-6.257211,-1.5205989,-6.5935087,24912fbe_ho_chi_minh_city_international_airport_to_chu_lai_international_airport.csv,5.6266007,24.14015,-6.6645794,,-10.362374,-10.799216,-2.4582598,2491226d_budapest_ferenc_liszt_international_airport_to_timisoara_traian_vuia_international_airport.csv,,,,
-4.013967,3.211542,20.875044,24912194_hong_kong_international_airport_to_hong_kong_international_airport.csv,24.5755,7.2049637,1.4761795,24918001_portland_international_airport_to_denver_centennial_airport.csv,-4.325781,13.783262,-17.42951,,13.41507,-12.147315,-11.86745,24911cb7_tehran_mehrabad_international_airport_to_yazd_shahid_sadooghi_airport.csv,,,,
-10.735531,4.203055,10.37954,24912f42_milan_malpensa_airport_to_milan_malpensa_airport.csv,4.5122633,-2.1567955,8.131968,24910554_wenzhou_longwan_international_airport_to_kunming_changshui_international_airport.csv,12.405761,18.420208,-5.2103343,,6.391511,-18.945154,0.7772097,24913935_manila_ninoy_aquino_international_airport_to_dumaguete_city_sibulan_airport.csv,,,,
7.7452846,-7.7079325,21.269093,24912f68_fort_collins_northern_colorado_regional_airport_to_denver_international_airport.csv,-6.267333,-4.2036424,-22.396936,24910bb5_xi'an_xianyang_international_airport_to_dunhuang_airport.csv,12.281359,18.856775,-4.435207,,4.4919357,-9.902101,-3.516482,24910162_dayong_zhangjiajie_hehua_airport_to_xuzhou_guanyin_airport.csv,,,,
8.642429,0.6709518,18.057547,24912e34_cuneo_levaldigi_airport_to_lugano_airport.csv,7.643077,1.3510672,8.052723,24910bcd_johannesburg_or_tambo_international_airport_to_nairobi_jomo_kenyatta_international_airport.csv,12.365267,16.777836,-7.385755,,6.238541,-18.006006,-6.285151,24910432_dayong_zhangjiajie_hehua_airport_to_lijiang_sanyi_airport.csv,,,,
-2.356987,5.410564,19.189924,2491076e_emerald_airport_to_emerald_airport.csv,-7.530476,-4.969443,-16.702862,24912a3f_mashhad_international_airport_to_isfahan_international_airport.csv,-5.8567967,19.473505,-4.9660516,,8.046233,-12.266822,-11.038852,249119c2_shenzhen_bao'an_international_airport_to_zhengzhou_xinzheng_international_airport.csv,,,,
-6.692744,9.386276,13.112938,24913305_milan_bergamo_il_caravaggio_international_airport_to_brescia_airport.csv,4.9364176,-0.7187504,-16.473394,2491329c_xining_caojiabao_airport_to_chengdu_shuangliu_international_airport.csv,10.993022,17.080463,0.847204,,6.266192,-18.42796,0.4443753,24912627_high_level_airport_to_edmonton_international_airport.csv,,,,
-13.531627,-0.5339976,12.924488,24910b29_baltimore_martin_state_airport_to_baltimore_martin_state_airport.csv,-8.028316,-5.4031844,-16.47009,24911126_changsha_huanghua_international_airport_to_haikou_meilan_international_airport.csv,-8.75983,11.841202,-13.478484,,10.657861,-17.450205,-18.029085,24910c77_lucknow_chaudhary_charan_singh_airport_to_delhi_indira_gandhi_international_airport.csv,,,,
6.7299776,-9.748951,17.253666,249137f6_savannah_hilton_head_international_airport_to_columbia_metropolitan_airport.csv,1.4032137,-6.522783,9.505522,24911e9a_xiamen_gaoqi_international_airport_to_zunyi_xinzhou_airport.csv,12.262301,15.57873,-0.5905231,,-8.479648,-18.151426,-1.4892641,249121fc_hengyang_nanyue_airport_to_fuzhou_changle_international_airport.csv,,,,
6.1885843,5.112463,21.100386,249117e5_helsinki_vantaa_airport_to_hyvinkaa_airport.csv,16.213299,-7.775038,4.2879057,249128d7_beijing_capital_international_airport_to_chengdu_shuangliu_international_airport.csv,-8.621044,10.557688,-10.879041,,12.844921,-12.588163,-11.74485,24913743_jakarta_soekarno_hatta_international_airport_to_yogyakarta_international_airport.csv,,,,
3.0208597,3.0150104,19.152397,2491325d_bern_airport_to_st._gallen_altenrhein_airport.csv,2.8249984,4.3072996,1.3258284,24912fcb_tambov_donskoye_airport_to_krasnodar_international_airport.csv,-1.014058,24.088692,-7.7269993,,-16.553074,-15.015171,0.85533845,2491171b_oberpfaffenhofen_airport_to_rome_ciampino_airport.csv,,,,
-12.508602,0.32950875,13.55608,24911551_orange_county_john_wayne_airport_to_fullerton_municipal_airport.csv,4.8803577,-5.51089,-16.13534,24911517_chengdu_shuangliu_international_airport_to_shenzhen_bao'an_international_airport.csv,2.5541914,20.67205,-16.154617,,-9.385904,-15.644668,-4.88816,24913796_dayong_zhangjiajie_hehua_airport_to_ji'an_airport.csv,,,,
