x1,y1,f1,x2,y2,f2,x3,y3,f3,x4,y4,f4,x5,y5,f5
-9.704008,46.117496,249138e5_aachen_merzbruck_airport_to_bitburg_airport.csv,0.32860896,-21.23344,24910253_chengdu_shuangliu_international_airport_to_beijing_capital_international_airport.csv,-67.60237,14.491179,,-18.05379,-78.008514,24910edf_dubbo_city_airport_to_broken_hill_airport.csv,,,
10.963444,32.027374,24913b8f_oslo_gardermoen_airport_to_oslo_gardermoen_airport.csv,42.29386,-54.899704,24913836_singapore_changi_airport_to_shanghai_pudong_international_airport.csv,-70.51635,30.587204,,40.18773,-5.31,24913c05_tromso_airport_to_vadso_airport.csv,,,
-18.925707,61.861847,24913adf_tucson_international_airport_to_tucson_international_airport.csv,49.856213,-55.97779,24911506_penang_international_airport_to_taiwan_taoyuan_international_airport.csv,-76.03744,28.901709,,33.48566,-4.4076114,249107b7_mangshi_airport_to_kunming_changshui_international_airport.csv,,,
-20.27135,57.036674,2491071c_wellington_international_airport_to_blenheim_woodbourne_airport.csv,-18.319395,-12.667229,2491701d_lanzhou_zhongchuan_international_airport_to_urumqi_diwopu_international_airport.csv,-46.53405,4.099801,,-20.841017,-71.276596,24910870_guangzhou_baiyun_international_airport_to_quanzhou_jinjiang_airport.csv,,,
-38.0705,64.20438,24917015_beckley_raleigh_county_memorial_airport_to_blountville_tri-cities_regional_airport.csv,28.989872,-45.18623,24911360_wilmington_air_park_airport_to_ontario_international_airport.csv,-67.69411,5.604217,,-18.082003,-78.71898,249118cb_isfahan_international_airport_to_abadan_airport.csv,,,
-20.523422,58.720966,24910d65_apple_valley_airport_to_lancaster_general_william_j_fox_airport.csv,31.16969,-56.93761,24912ec4_san_francisco_international_airport_to_houston_george_bush_intercontinental_airport.csv,-74.099785,30.971125,,25.197254,-9.848742,249132e4_nantong_xingdong_airport_to_zhengzhou_xinzheng_international_airport.csv,,,
27.623518,46.75128,2491191e_malmo_airport_to_kristianstad_osterlen_airport.csv,6.195084,-55.19745,249106f5_shenyang_taoxian_international_airport_to_shanghai_pudong_international_airport.csv,-50.15507,-19.310251,,39.85001,-18.842442,24912e28_brisbane_airport_to_moranbah_airport.csv,,,
-14.468883,46.81434,249130c0_nimes_ales_camargue_cevennes_airport_to_beziers_cap_d'agde_airport.csv,27.404623,-52.371433,24910a3b_shenyang_taoxian_international_airport_to_kunming_changshui_international_airport.csv,-76.40469,29.537134,,23.232714,-14.199165,24912ba8_yinchuan_hedong_international_airport_to_linfen_qiaoli_airport.csv,,,
8.681435,28.457968,24910ae1_louisville_bowman_field_airport_to_columbus_municipal_airport.csv,31.57847,-74.00605,24911419_beijing_capital_international_airport_to_shenzhen_bao'an_international_airport.csv,-76.6059,-2.3835754,,77.8181,3.7329373,24912b4e_guangzhou_baiyun_international_airport_to_nanjing_lukou_international_airport.csv,,,
3.399775,40.315804,249134b0_lelystad_airport_to_amsterdam_schiphol_airport.csv,25.562645,-49.29014,24910a40_da_nang_international_airport_to_seoul_incheon_international_airport.csv,-60.382717,-40.333294,,42.581505,-10.479799,24913861_shijiazhuang_zhengding_international_airport_to_shanghai_hongqiao_international_airport.csv,,,
26.55593,18.311758,24910330_melbourne_moorabbin_airport_to_essendon_airport.csv,35.264317,-78.140495,2491061c_tokyo_haneda_international_airport_to_naha_airport.csv,-62.507153,-19.91019,,-37.52604,-73.37879,24912efb_mandalay_international_airport_to_yangon_international_airport.csv,,,
28.355951,50.626705,249121f9_blackpool_international_airport_to_blackpool_international_airport.csv,-7.702071,-36.733494,24910fa3_xiamen_gaoqi_international_airport_to_haikou_meilan_international_airport.csv,-45.945362,10.605049,,60.59604,-7.099124,24911b29_kunming_changshui_international_airport_to_mangshi_airport.csv,,,
21.934677,53.014065,24911fbb_norwich_international_airport_to_honington.csv,-25.311117,-17.231379,24913701_shijiazhuang_zhengding_international_airport_to_zhuhai_jinwan_airport.csv,-77.89918,-12.62257,,70.75812,11.502384,24912f7c_sanya_phoenix_international_airport_to_changsha_huanghua_international_airport.csv,,,
3.9041605,26.504051,2491331d_poznan_lawica_airport_to_zielona_gora_babimost_airport.csv,48.81387,-60.510822,24911cc4_manila_ninoy_aquino_international_airport_to_singapore_changi_airport.csv,-82.23657,24.496958,,39.715065,-23.255207,24910aac_seoul_gimpo_international_airport_to_jeju_international_airport.csv,,,
-4.796797,42.430485,24912367_dortmund_airport_to_essen_mulheim_airport.csv,-2.9085674,-18.976582,2491349d_nizhny_novgorod_international_airport_to_perm_bolshoye_savino_airport.csv,-62.55725,-1.2772583,,69.65104,-3.8909657,24910c67_madrid_barajas_airport_to_maastricht_aachen_airport.csv,,,
18.279942,23.598352,24910d87_townsville_airport_to_palm_island_airport.csv,-27.242645,10.729906,24912819_frankfurt_airport_to_geneva_international_airport.csv,-55.89405,-33.53141,,29.07996,-23.433134,24913bb3_seoul_gimpo_international_airport_to_busan_gimhae_international_airport.csv,,,
-29.721603,57.43564,24913c8d_leeds_bradford_airport_to_leeds_bradford_airport.csv,0.0673894,-56.126747,249130cc_nha_trang_cam_ranh_international_airport_to_hanoi_noi_bai_international_airport.csv,-59.101814,1.7868472,,-36.458664,-70.289986,249127ae_karlovy_vary_airport_to_kunovice_airport.csv,,,
23.817406,22.25862,249105a3_melbourne_moorabbin_airport_to_essendon_airport.csv,15.466628,-47.988937,249114b8_aksu_airport_to_xi'an_xianyang_international_airport.csv,-70.63097,-7.7700906,,65.43903,-3.9177248,24910bc7_beijing_daxing_international_airport_to_changsha_huanghua_international_airport.csv,,,
-29.799387,61.771004,24911283_jeju_international_airport_to_jeju_international_airport.csv,-27.981667,-2.0956707,24910c20_shanghai_pudong_international_airport_to_taiwan_taoyuan_international_airport.csv,-47.901108,-21.256823,,-34.71497,-47.149284,24910aae_milan_bergamo_il_caravaggio_international_airport_to_bologna_guglielmo_marconi_airport.csv,,,
-45.081596,37.501026,24913820_chandigarh_airport_to_dharamsala_gaggal_kangra_airport.csv,51.590164,-62.95342,24911895_belgrade_nikola_tesla_airport_to_amsterdam_schiphol_airport.csv,-86.52921,16.818077,,-38.060707,-48.559216,2491364a_geneva_international_airport_to_buochs_airport.csv,,,
28.753075,21.9001,2491280f_orlando_sanford_international_airport_to_orlando_sanford_international_airport.csv,50.959732,-55.14218,24912216_guangzhou_baiyun_international_airport_to_tokyo_haneda_international_airport.csv,-43.76194,-14.025213,,-27.91829,-78.257675,249139e9_toussus-le-noble_airport_to_toussus-le-noble_airport.csv,,,
-44.32812,56.12801,24912d61_tucson_international_airport_to_safford_regional_airport.csv,-0.32574683,-22.610147,249117a1_chengdu_shuangliu_international_airport_to_beijing_capital_international_airport.csv,-82.50342,-3.1654906,,64.24728,-12.192577,24911072_nanchong_gaoping_airport_to_kunming_changshui_international_airport.csv,,,
17.76795,39.565323,249125d4_groningen_airport_eelde_to_emden_airport.csv,54.36744,-35.524624,24913a85_amsterdam_schiphol_airport_to_miami_international_airport.csv,-52.04737,7.4539404,,53.839985,-14.883163,24911fe4_lyon_saint_exupery_airport_to_nice_cote_d'azur_airport.csv,,,
9.953803,21.94373,24912d28_ljungbyhed_airport_to_angelholm_helsingborg_airport.csv,28.802904,-51.017807,2491008c_liege_airport_to_keflavik_international_airport.csv,-91.94115,-7.9513936,,53.072147,-14.861207,24913593_seoul_gimpo_international_airport_to_busan_gimhae_international_airport.csv,,,
-39.16355,61.919296,24910618_kona_international_airport_to_kahului_airport.csv,14.869391,-54.942814,249131b8_weihai_dashuibo_airport_to_guangzhou_baiyun_international_airport.csv,-52.68268,-17.822128,,65.233604,14.52493,249118bb_guangzhou_baiyun_international_airport_to_chengdu_shuangliu_international_airport.csv,,,
-30.309256,57.763454,24911eb4_kaohsiung_international_airport_to_penghu_airport.csv,40.747627,-47.831154,24911123_tel_aviv_ben_gurion_international_airport_to_dublin_airport.csv,-82.34782,25.008844,,61.81189,12.869219,249115b4_quanzhou_jinjiang_airport_to_guiyang_longdongbao_international_airport.csv,,,
-40.88238,65.66045,24911de2_gran_canaria_airport_to_tenerife_north_airport.csv,10.182597,-66.446304,24911cc9_harbin_taiping_international_airport_to_nanjing_lukou_international_airport.csv,-86.30326,21.672604,,59.597565,16.138832,249135c5_da_nang_international_airport_to_nha_trang_cam_ranh_international_airport.csv,,,
-8.953809,47.12945,24911530_bergen_flesland_airport_to_bergen_flesland_airport.csv,29.15211,-82.28749,249103d4_tokyo_haneda_international_airport_to_oita_airport.csv,-42.56941,-16.083317,,-14.9493885,-62.606144,249114ac_geraldton_airport_to_perth_jandakot_airport.csv,,,
27.95436,61.63199,249119e9_wilhelmshaven_jadeweser_airport_to_wilhelmshaven_jadeweser_airport.csv,-27.212948,21.567045,249108d1_shanghai_hongqiao_international_airport_to_beijing_capital_international_airport.csv,-70.13632,13.631034,,-43.402374,-65.0857,24912b4c_thessaloniki_international_airport_to_skyros_island_national_airport.csv,,,
30.634466,39.0974,24912749_ostend_bruges_international_airport_to_brussels_airport.csv,-25.758705,32.43688,2491339a_nanjing_lukou_international_airport_to_xining_caojiabao_airport.csv,-73.9732,-35.9535,,59.02685,14.400588,2491040a_hangzhou_xiaoshan_international_airport_to_ganzhou_huangjin_airport.csv,,,
3.157223,39.67092,24911398_bergen_flesland_airport_to_bergen_flesland_airport.csv,30.816957,-46.532745,24913cde_stockton_metropolitan_airport_to_cincinnati_northern_kentucky_international_airport.csv,-68.73727,-39.318,,65.8942,13.189372,24912a95_wuxi_sunan_shuofang_international_airport_to_huizhou_pingtan_airport.csv,,,
-44.06698,41.969006,249121f8_kona_international_airport_to_hilo_international_airport.csv,38.1752,-85.60011,24910eaf_raipur_swami_vivekananda_airport_to_delhi_indira_gandhi_international_airport.csv,-68.317474,-5.0215106,,-41.464954,-56.183178,2491290b_yeosu_airport_to_jeju_international_airport.csv,,,
-46.310444,59.57842,24913db3_bauru_arealva_airport_to_campinas_viracopos_international_airport.csv,-12.8717985,-24.910818,2491298a_perth_airport_to_onslow_airport.csv,-48.616737,-4.2040396,,76.505775,4.9868593,24912fd6_chongqing_jiangbei_international_airport_to_lyuliang_airport.csv,,,
33.133854,47.89739,249139b8_liverpool_john_lennon_airport_to_liverpool_john_lennon_airport.csv,7.1853876,-12.321045,249113c7_hangzhou_xiaoshan_international_airport_to_guangzhou_baiyun_international_airport.csv,-67.84121,12.966222,,-27.782076,-45.80387,249128ca_ljubljana_joze_pucnik_airport_to_zurich_airport.csv,,,
12.600188,35.555843,24912ac0_lycksele_airport_to_umea_airport.csv,57.696617,-53.767616,24911408_seattle_boeing_field_to_denver_international_airport.csv,-88.24588,-7.4225297,,39.41202,-21.635262,24916018_edmonton_international_airport_to_calgary_international_airport.csv,,,
-40.863384,65.364944,24910c4f_noumea_magenta_airport_to_ile_des_pins_airport.csv,11.149981,8.159111,2491174a_shenzhen_bao'an_international_airport_to_shangrao_sanqingshan_airport.csv,-50.67604,-30.541323,,-17.0337,-62.08301,24910ed0_miyako_airport_to_naha_airport.csv,,,
48.16026,53.553574,24911df4_washington_ronald_reagan_national_airport_to_washington_ronald_reagan_national_airport.csv,53.95373,-32.858013,249104c2_vladivostok_international_airport_to_moscow_sheremetyevo_international_airport.csv,-75.72155,-30.772177,,65.3167,-11.100359,249100b5_changsha_huanghua_international_airport_to_chengdu_shuangliu_international_airport.csv,,,
3.326044,25.774914,249121a7_malmo_airport_to_ljungbyhed_airport.csv,-24.549332,-14.263028,24910294_xiamen_gaoqi_international_airport_to_shijiazhuang_zhengding_international_airport.csv,-55.674,1.0534992,,-16.622057,-71.94317,2491217b_tehran_mehrabad_international_airport_to_gachsaran_airport.csv,,,
-14.695065,43.517,24910370_wagga_wagga_airport_to_albury_airport.csv,8.364618,10.9130125,24912d1c_da_nang_international_airport_to_hanoi_noi_bai_international_airport.csv,-58.94159,-11.806864,,79.71374,8.117206,2491008f_nanning_wuxu_international_airport_to_macau_international_airport.csv,,,
-23.181522,62.03431,24912c86_nagoya_komaki_airport_to_nagoya_komaki_airport.csv,-3.9891527,-54.741898,249109f2_tokyo_haneda_international_airport_to_aomori_airport.csv,-86.155014,20.059504,,-42.618637,-57.142086,24911ce1_popondetta_girua_airport_to_port_moresby_jacksons_international_airport.csv,,,
-9.058008,37.135113,24910230_aomori_airport_to_kitaakita_odate_noshiro_airport.csv,46.887203,-50.236,249134e0_madrid_barajas_airport_to_moscow_sheremetyevo_international_airport.csv,-90.52429,-15.584569,,-42.72283,-55.17946,2491002b_busan_gimhae_international_airport_to_jeju_international_airport.csv,,,
22.04896,13.9303255,2491043d_burbank_bob_hope_airport_to_long_beach_airport.csv,12.722209,-14.510279,24911598_bielefeld_airport_to_paderborn_lippstadt_airport.csv,-56.132473,15.342028,,-18.142279,-81.3252,249101cb_hat_yai_international_airport_to_hat_yai_international_airport.csv,,,
-2.706733,24.94075,24910f0c_las_vegas_mccarran_international_airport_to_las_vegas_henderson_executive_airport.csv,5.0253167,5.6899195,24913906_luzhou_yunlong_airport_to_shenzhen_bao'an_international_airport.csv,-54.917114,-31.280758,,57.430122,13.36143,2491374e_xi'an_xianyang_international_airport_to_changsha_huanghua_international_airport.csv,,,
-19.096975,59.134426,24910012_bountiful_skypark_airport_to_logan_cache_airport.csv,8.215056,-49.485703,24913866_hamburg_airport_to_munich_airport.csv,-69.43294,-22.204533,,60.59668,-14.228429,2491139f_detroit_willow_run_airport_to_lexington_blue_grass_airport.csv,,,
-31.537046,56.80909,249123ad_matsu_nangan_airport_to_taipei_songshan_airport.csv,37.48284,-58.44814,24913787_kozhikode_calicut_international_airport_to_bahrain_international_airport.csv,-80.895195,0.8996582,,45.649822,-9.101274,249105cd_shenzhen_bao'an_international_airport_to_fuzhou_changle_international_airport.csv,,,
-9.587985,42.79162,24910f1a_melbourne_moorabbin_airport_to_melbourne_moorabbin_airport.csv,-4.7082725,-39.08057,24910dc2_ningbo_lishe_international_airport_to_shenzhen_bao'an_international_airport.csv,-68.50844,-39.52612,,-44.531788,-66.05298,24910494_tehran_mehrabad_international_airport_to_isfahan_international_airport.csv,,,
-13.39655,45.778893,249127ce_heraklion_international_airport_to_santorini_thira_national_airport.csv,-25.419054,7.0070257,24910e48_qui_nhon_phu_cat_airport_to_hanoi_noi_bai_international_airport.csv,-63.697216,-15.157993,,28.440144,-7.2548122,249109e2_wuhan_tianhe_international_airport_to_xiamen_gaoqi_international_airport.csv,,,
-44.15641,60.776676,2491337b_victoria_falls_airport_to_harare_robert_gabriel_mugabe_international_airport.csv,33.019764,-53.34253,249132ed_karachi_jinnah_international_airport_to_kunming_changshui_international_airport.csv,-80.764824,1.6332564,,28.76178,-24.488024,249105b3_adelaide_airport_to_mount_gambier_airport.csv,,,
-47.246292,51.690487,24910aee_taipei_songshan_airport_to_penghu_airport.csv,-17.659765,-10.039746,24910ee3_nanchang_changbei_international_airport_to_beijing_daxing_international_airport.csv,-86.56454,-8.271964,,68.952225,8.300836,24910a6c_shijiazhuang_zhengding_international_airport_to_guangzhou_baiyun_international_airport.csv,,,
1.2526953,26.287369,24913b0c_aix-en-provence_airport_to_le_castellet_airport.csv,53.314835,-34.170494,24910270_columbus_rickenbacker_international_airport_to_luxembourg_findel_airport.csv,-91.800865,-9.450093,,58.617294,13.801986,24911f1c_xi'an_xianyang_international_airport_to_zunyi_maotai_airport.csv,,,
18.281004,37.763393,24912bac_punta_gorda_airport_to_milan_bergamo_il_caravaggio_international_airport.csv,-27.658878,6.963416,2491027b_ho_chi_minh_city_international_airport_to_da_nang_international_airport.csv,-53.949047,-9.417993,,-18.009892,-66.96889,24910281_ceduna_airport_to_adelaide_airport.csv,,,
35.29279,32.322235,2491074b_kavieng_airport_to_kavieng_airport.csv,37.387257,-58.293217,24913570_trivandrum_international_airport_to_dubai_international_airport.csv,-63.856785,-4.1735663,,17.981987,-24.86905,24910eea_busan_gimhae_international_airport_to_seoul_gimpo_international_airport.csv,,,
-45.49616,43.9602,2491141c_penghu_airport_to_taipei_songshan_airport.csv,-11.437466,6.016484,24913d11_nanchong_gaoping_airport_to_shanghai_pudong_international_airport.csv,-64.74913,-17.024477,,-36.69806,-69.76574,24911917_sioux_falls_regional_airport_to_valentine_miller_field_airport.csv,,,
-46.076378,37.161274,24910fb1_ajaccio_napoleon_bonaparte_airport_to_nice_cote_d'azur_airport.csv,1.6053602,-71.94868,249130f3_bodo_airport_to_oslo_gardermoen_airport.csv,-65.43675,-37.9874,,37.9835,-24.253271,24910920_fort_worth_meacham_international_airport_to_amarillo_rick_husband__international_airport.csv,,,
-6.172767,28.372099,24912222_phoenix_deer_valley_airport_to_scottsdale_airport.csv,38.000412,-55.254707,24911924_los_angeles_international_airport_to_farnborough_airport.csv,-86.95548,-7.8616805,,73.055916,21.935606,24910325_ahmedabad_international_airport_to_mumbai_chhatrapati_shivaji_international_airport.csv,,,
-43.95449,46.51053,24911323_dusseldorf_international_airport_to_sylt_airport.csv,-3.8697448,-23.993076,2491359b_jinan_yaoqiang_international_airport_to_shenzhen_bao'an_international_airport.csv,-74.41083,-33.60762,,69.68284,-11.605294,2491104d_hangzhou_xiaoshan_international_airport_to_zhengzhou_xinzheng_international_airport.csv,,,
7.952987,28.561321,249134d9_frankfurt_egelsbach_airport_to_giebelstadt_airport.csv,43.843967,-68.6542,24910a7d_tunis_carthage_international_airport_to_istanbul_ataturk_airport.csv,-63.85442,3.7019382,,50.08479,1.7319186,24913172_shangrao_sanqingshan_airport_to_qingdao_liuting_international_airport.csv,,,
16.672163,45.165955,2491393c_amsterdam_schiphol_airport_to_volkel_air_base.csv,-21.81094,29.113972,24912c0c_nanjing_lukou_international_airport_to_nanning_wuxu_international_airport.csv,-81.71747,-15.741544,,-41.857693,-65.5896,249122ea_marseille_provence_airport_to_calvi_sainte-catherine_airport.csv,,,
9.986073,22.011232,24913fe8_toussus-le-noble_airport_to_pontoise_cormeilles_airport.csv,1.4703766,-68.76233,2491073b_tashkent_international_airport_to_nukus_airport.csv,-78.56616,-28.576267,,41.60973,-16.794065,24912c60_seoul_gimpo_international_airport_to_yeosu_airport.csv,,,
2.6881874,35.933105,24910f77_perth_jandakot_airport_to_perth_jandakot_airport.csv,5.963816,-37.033974,249132dc_shanghai_pudong_international_airport_to_yibin_caiba_airport.csv,-87.95141,-7.0357785,,24.882418,-14.964844,24911018_shanghai_pudong_international_airport_to_weihai_dashuibo_airport.csv,,,
34.91118,46.854675,24911eb3_baku_heydar_aliyev_international_airport_to_baku_heydar_aliyev_international_airport.csv,15.570365,-87.57212,249108d8_tokyo_haneda_international_airport_to_obihiro_tokachi_airport.csv,-45.411148,9.142999,,-41.807606,-66.994644,2491044e_lake_havasu_city_airport_to_scottsdale_airport.csv,,,
-21.823048,53.031822,249130ea_lorient_south_brittany_airport_to_morlaix_ploujean_airport.csv,5.262487,6.649761,24913509_shenzhen_bao'an_international_airport_to_hangzhou_xiaoshan_international_airport.csv,-72.57475,9.448753,,70.31308,14.8968,24910512_huizhou_pingtan_airport_to_chongqing_jiangbei_international_airport.csv,,,
-3.320034,30.373327,249116b2_hakodate_airport_to_hakodate_airport.csv,0.9661076,-75.93218,2491179b_marseille_provence_airport_to_paris_charles_de_gaulle_airport.csv,-64.4077,-26.113167,,-31.139437,-80.20058,24911519_palmerston_north_international_airport_to_auckland_airport.csv,,,
-49.80234,52.38467,24913889_liupanshui_yuezhao_airport_to_chongqing_jiangbei_international_airport.csv,-3.0058906,-50.548363,249114fd_lhasa_gonggar_airport_to_lijiang_sanyi_airport.csv,-76.910614,20.013952,,42.26343,-17.61605,2491183b_imphal_airport_to_guwahati_international_airport.csv,,,
44.19793,72.199265,24912bd3_basel_mulhouse-freiburg_euroairport_to_basel_mulhouse-freiburg_euroairport.csv,0.6226525,6.7780952,249110ab_changsha_huanghua_international_airport_to_shanghai_pudong_international_airport.csv,-50.416027,-3.7490206,,68.78133,-9.014314,24912a88_linyi_shubuling_airport_to_fuzhou_changle_international_airport.csv,,,
-42.23783,65.66393,2491316a_augusta_regional_airport_to_valdosta_regional_airport.csv,-32.876297,16.447386,24910c0d_cagliari_elmas_airport_to_rome_leonardo_da_vinci_fiumicino_airport.csv,-74.79137,28.670208,,65.96929,10.947983,24911700_beijing_capital_international_airport_to_yinchuan_hedong_international_airport.csv,,,
-14.011116,44.710663,249124c0_bern_airport_to_bern_airport.csv,34.291676,-73.58766,24912201_seoul_incheon_international_airport_to_hong_kong_international_airport.csv,-56.04423,23.598629,,17.912584,-20.941568,24913081_dalian_zhoushuizi_international_airport_to_jinan_yaoqiang_international_airport.csv,,,
-15.355629,48.24382,24912536_toowoomba_airport_to_brisbane_airport.csv,45.765713,-51.571976,24911bd0_beijing_capital_international_airport_to_seletar_airport.csv,-56.92995,-15.296966,,18.147013,-25.818506,24910317_daegu_international_airport_to_jeju_international_airport.csv,,,
-18.196438,45.787354,24912e56_maribor_airport_to_ljubljana_joze_pucnik_airport.csv,8.828019,-34.435364,249103c5_zhengzhou_xinzheng_international_airport_to_korla_airport.csv,-64.516975,-5.197021,,66.336525,14.58664,24912efc_changchun_longjia_international_airport_to_beijing_capital_international_airport.csv,,,
-46.90189,58.625153,24913936_forli_airport_to_forli_airport.csv,4.2733235,-3.9719248,249125cf_guiyang_longdongbao_international_airport_to_shanghai_hongqiao_international_airport.csv,-64.415375,16.768465,,-17.405033,-77.12835,2491334d_vinh_airport_to_buon_ma_thuot_airport.csv,,,
-43.75181,48.75121,24912ca9_liverpool_john_lennon_airport_to_isle_of_man_airport.csv,-2.861248,-40.4194,24910477_shanghai_hongqiao_international_airport_to_guangzhou_baiyun_international_airport.csv,-63.289604,-20.399233,,50.452515,2.018167,24910c78_hefei_xinqiao_international_airport_to_guangzhou_baiyun_international_airport.csv,,,
14.366212,23.301292,24913ad5_straubing_wallmuehle_airport_to_straubing_wallmuehle_airport.csv,3.7006426,-54.242584,24911f44_phu_quoc_international_airport_to_haiphong_cat_bi_international_airport.csv,-56.557674,15.069646,,-15.523062,-80.91417,24911b9d_ho_chi_minh_city_international_airport_to_phu_quoc_international_airport.csv,,,
40.804825,40.923946,24910735_manchester_airport_to_manchester_airport.csv,18.693386,-80.541,2491117c_st._petersburg_pulkovo_airport_to_simferopol_international_airport.csv,-65.829094,-28.029633,,23.871874,-15.50712,249128bb_xi'an_xianyang_international_airport_to_lyuliang_airport.csv,,,
-43.505688,46.595497,2491170b_palma_de_mallorca_airport_to_ibiza_airport.csv,17.24817,-82.953636,249133df_taiwan_taoyuan_international_airport_to_seoul_incheon_international_airport.csv,-42.979866,6.2262754,,63.72827,14.480463,24911132_zhengzhou_xinzheng_international_airport_to_zhuhai_jinwan_airport.csv,,,
51.85617,42.725933,24911163_ardmore_airport_to_ardmore_airport.csv,-13.604363,8.4848175,249102fa_xuzhou_guanyin_airport_to_shenyang_taoxian_international_airport.csv,-73.827644,29.986767,,-19.012058,-79.07007,2491356b_buon_ma_thuot_airport_to_ho_chi_minh_city_international_airport.csv,,,
-21.224403,60.530704,24910cbd_wagga_wagga_airport_to_narrandera_airport.csv,5.5155673,-12.564035,249103d8_guangzhou_baiyun_international_airport_to_taiyuan_wusu_international_airport.csv,-44.74996,5.3792024,,71.74575,14.35928,24910a2f_nha_trang_cam_ranh_international_airport_to_hanoi_noi_bai_international_airport.csv,,,
-43.558475,47.268448,24913ad3_rostock_laage_airport_to_heringsdorf_airport.csv,60.374966,-65.54629,24910613_taiwan_taoyuan_international_airport_to_hong_kong_international_airport.csv,-49.69061,-15.945864,,27.595446,-23.983469,24911284_wagga_wagga_airport_to_bankstown_airport.csv,,,
-17.48473,48.348984,249114e4_nagoya_komaki_airport_to_nagoya_komaki_airport.csv,53.93492,-57.277897,249113db_guangzhou_baiyun_international_airport_to_seoul_incheon_international_airport.csv,-46.455826,6.231984,,54.136047,-13.771115,249134cb_mildura_airport_to_melbourne_airport.csv,,,
-45.41079,43.968307,24911e63_nice_cote_d'azur_airport_to_ajaccio_napoleon_bonaparte_airport.csv,-21.85947,20.49427,24913d3c_daqing_sartu_airport_to_beijing_capital_international_airport.csv,-51.161304,-13.597649,,-38.415977,-68.03983,24912c28_aix-en-provence_airport_to_calvi_sainte-catherine_airport.csv,,,
-45.967663,38.46607,24910cfd_kalgoorlie_boulder_airport_to_bunbury_airport.csv,1.074998,-52.786537,24911f91_learmonth_airport_to_perth_airport.csv,-59.895634,20.84796,,80.87598,-0.66384065,24910d8b_chengdu_shuangliu_international_airport_to_xi'an_xianyang_international_airport.csv,,,
40.869686,42.052635,24911a74_bunbury_airport_to_bunbury_airport.csv,12.342598,-52.41796,2491321f_moscow_vnukovo_international_airport_to_grozny_airport.csv,-65.73202,-12.639593,,52.242058,4.6089907,24910c4e_chongqing_jiangbei_international_airport_to_haikou_meilan_international_airport.csv,,,
-18.31578,46.213867,24911e83_mianyang_nanjiao_airport_to_mianyang_nanjiao_airport.csv,31.958368,-87.622734,2491363e_fukuoka_airport_to_naha_airport.csv,-64.991714,-25.91062,,83.75702,12.007906,24912266_jeju_international_airport_to_seoul_gimpo_international_airport.csv,,,
-49.99811,52.39419,24910ebb_sendai_airport_to_akita_airport.csv,-7.24347,-24.963917,24910535_east_midlands_airport_to_milan_malpensa_airport.csv,-56.2838,21.549942,,-33.10039,-36.225258,24912846_aktau_airport_to_bishkek_manas_international_airport.csv,,,
11.272663,22.675611,24912f7d_wiener_neustadt_east_airport_to_vienna_international_airport.csv,-12.583291,-42.865467,24911a1d_bankstown_airport_to_inverell_airport.csv,-86.05172,17.307732,,-36.81599,-72.32268,24912e89_molde_aro_airport_to_bergen_flesland_airport.csv,,,
-30.469292,58.63925,24910dca_kaohsiung_international_airport_to_penghu_airport.csv,-15.5429325,-28.550938,24910c4c_saltillo_plan_de_guadalupe_airport_to_queretaro_international_airport.csv,-48.384136,-20.406094,,-38.878128,-48.818325,24913f14_rasht_airport_to_tehran_mehrabad_international_airport.csv,,,
-19.982117,60.721844,2491144e_bathurst_airport_to_bathurst_airport.csv,-0.42891997,-52.491035,249119b0_cologne_bonn_airport_to_marseille_provence_airport.csv,-82.49256,-13.214867,,77.51553,1.5108515,249108fe_liuzhou_bailian_airport_to_nanjing_lukou_international_airport.csv,,,
-17.354643,47.74495,24913f5e_milan_malpensa_airport_to_milan_malpensa_airport.csv,9.96408,-3.1718144,24912ed6_aalborg_airport_to_rhodes_international_airport.csv,-67.757034,-26.167566,,-44.68024,-54.904934,24910f61_bastia_poretta_airport_to_calvi_sainte-catherine_airport.csv,,,
24.389381,15.454926,24912ee9_san_bernardino_international_airport_to_san_bernardino_international_airport.csv,9.191541,1.3591397,24911612_xi'an_xianyang_international_airport_to_xiamen_gaoqi_international_airport.csv,-65.37328,23.179157,,47.01448,-5.566886,249114e6_jieyang_chaoshan_international_airport_to_hangzhou_xiaoshan_international_airport.csv,,,
-8.260748,37.963284,24911568_kaunakakai_molokai_airport_to_kahului_airport.csv,1.1210134,7.017675,24913ccd_beijing_daxing_international_airport_to_shanghai_pudong_international_airport.csv,-79.84699,22.680668,,-44.23352,-63.837254,249122f2_orange_airport_to_sydney_kingsford_smith_airport.csv,,,
-13.946893,46.314594,24913e3d_tours_val_de_loire_airport_to_poitiers_–_biard_airport.csv,-12.326987,-42.076527,24913117_london_biggin_hill_airport_to_blackpool_international_airport.csv,-64.80953,-7.7424974,,-26.411463,-77.172745,24913044_beijing_daxing_international_airport_to_weihai_dashuibo_airport.csv,,,
-22.117537,58.15752,24910560_san_francisco_international_airport_to_san_jose_international_airport.csv,0.3770085,-42.52332,24912623_changsha_huanghua_international_airport_to_lanzhou_zhongchuan_international_airport.csv,-42.197803,7.1482625,,64.32338,-8.15044,24910dd3_huai'an_lianshui_airport_to_nanchang_changbei_international_airport.csv,,,
